word,frequency
moral,5
impartial,5
post-revolutionary,5
unstable,5
brutal,5
relevant,5
unlicensed,5
procedural,5
wealthy,5
confrontational,5
el-Shennawy,5
loose,5
low-income,5
unwilling,5
short-term,5
renewable,5
welcome,5
Labor,5
absolute,5
Former,5
absent,5
underground,5
State,5
anti-government,5
prevalent,5
calm,5
renowned,5
dramatic,5
always,5
parallel,5
raise,5
legalistic,5
blind,5
tactical,5
subsequent,5
consistent,5
realistic,5
high-risk,5
following,5
sudden,5
continuous,5
fourth,5
surprising,5
visible,5
suitable,5
irresponsible,5
precarious,5
Yet,4
illiberal,4
endless,4
civilized,4
actually,4
sympathetic,4
close,4
ethnic,4
standard,4
paternalistic,4
double,4
lengthy,4
favorable,4
hollow,4
oral,4
anti-Mubarak,4
valuable,4
noble,4
lethal,4
equal,4
non-governmental,4
valid,4
western,4
creative,4
unjustified,4
logistical,4
tear,4
usually,4
contemporary,4
inevitable,4
Government,4
insignificant,4
reasonable,4
aware,4
repressive,4
al-Azhary,4
brave,4
genital,4
Gharbeia,4
northern,4
Domestic,4
minimal,4
leftist,4
respectable,4
remarkable,4
small-scale,4
dependent,4
ambiguous,4
honest,4
al-Sadat,4
southern,4
dominant,4
populist,4
then-ruling,4
accurate,4
visual,4
conditional,4
humiliating,4
electric,4
institutional,4
vehement,4
meager,4
sovereign,4
confident,4
blatant,4
notable,4
al-Masry,4
sharp,4
explicit,4
Pakistani,4
loud,4
green,4
al-Sawy,4
Turkish,4
heavenly,4
inhumane,4
prior,4
ancient,4
Female,4
humanitarian,4
time-consuming,4
external,4
African,4
two-day,4
junior,4
clearly,4
fatal,4
historical,4
imminent,4
rising,4
tough,4
immense,4
complex,4
coastal,4
100-member,4
conducive,4
indirect,4
ideal,4
Various,4
rival,4
smart,4
busy,4
lucky,4
Mexican,4
never,4
beautiful,4
inaccurate,4
Legal,4
pivotal,4
tight,4
shy,4
al-Islam,4
collaborative,4
simply,4
unconscious,3
virtual,3
intense,3
soon,3
secondary,3
thin,3
obligatory,3
long-standing,3
effectively,3
technological,3
Italian,3
help,3
value-added,3
physically,3
substantial,3
bleak,3
part-time,3
useful,3
supportive,3
el-Warsha,3
prompt,3
laden,3
fascinating,3
journalistic,3
gender-sensitive,3
27-year-old,3
premarital,3
Police,3
Numerous,3
low-profile,3
voluntary,3
diverse,3
al-Bunni,3
al-Zend,3
tangible,3
nearly,3
sacred,3
scum,3
obscene,3
Due,3
potent,3
flagrant,3
Urban,3
bold,3
three-month,3
drastic,3
worldwide,3
wise,3
cover,3
taboo,3
pro-government,3
phosphoric,3
anti-Islamist,3
acceptable,3
al-Balshy,3
robust,3
advisory,3
viral,3
unarmed,3
nascent,3
purported,3
competitive,3
powerless,3
responsive,3
outspoken,3
low-ranking,3
shocking,3
gender-based,3
countless,3
three-year,3
25-year-old,3
respective,3
balanced,3
vicious,3
last-minute,3
non-politicized,3
Kuwaiti,3
scarce,3
municipal,3
German,3
sheer,3
constitution-writing,3
counter-revolutionary,3
al-Lewa,3
non-judicial,3
ministerial,3
liable,3
indebted,3
compulsory,3
high-ranking,3
brown,3
ramshackle,3
useless,3
regular,3
unionized,3
thorough,3
Washington-based,3
optimistic,3
intact,3
longer,3
hence,3
anti-Brotherhood,3
interesting,3
ranking,3
far-reaching,3
dynamic,3
questionable,3
bittersweet,3
perfect,3
foremost,3
cut,3
rocky,3
cold,3
dictatorial,3
so,3
flat,3
high-level,3
upper-middle,3
Similar,3
hopeful,3
yearly,3
resultant,3
al-Naggar,3
bloody,3
fertile,3
Ramadan,3
painful,3
preparatory,3
Personal,3
undemocratic,3
day-to-day,3
12-year-old,3
hasty,3
inflationary,3
sour,3
eligible,3
adamant,3
credible,3
sixth,3
usual,3
working,3
spontaneous,3
ugly,3
viable,3
specialized,3
cruel,3
al-Ashry,3
one-year,3
al-Boraie,3
implicit,3
again,3
al-Shater,3
Palestinian,3
hysterical,3
associate,3
disappointing,3
chronic,3
bilateral,3
sarcastic,3
el-Kady,3
homeless,3
plain-clothed,3
dual,3
routinely,3
energy-intensive,3
unavailable,3
strange,3
polluted,3
top-secret,3
wooden,3
stir,3
criminalized,3
medic,3
evident,3
nominal,3
really,3
brief,3
incredible,3
mere,3
Official,3
beneficial,3
unpopular,3
Religious,3
traumatic,3
paramilitary,3
malicious,3
el-Garzawy,3
mental,3
socio-political,3
coherent,3
unpunished,3
al-Gendy,3
spiritual,3
aggressive,2
pursuant,2
mum,2
emotional,2
wicked,2
aborted,2
Company,2
authentic,2
pertinent,2
Preliminary,2
soft,2
tribal,2
thriving,2
easily,2
pragmatic,2
definite,2
ambitious,2
negligible,2
daunting,2
grave,2
self-styled,2
populous,2
rapid,2
everyday,2
al-Salaam,2
favorite,2
precise,2
entrepreneurial,2
digital,2
selective,2
irrelevant,2
away,2
socialist,2
reproductive,2
pessimistic,2
governorate,2
full-fledged,2
Saudi,2
Only,2
resulting,2
fifth,2
cautious,2
well-respected,2
involuntary,2
mutual,2
especially,2
averse,2
al-Mahroussa,2
blasphemous,2
quote,2
holistic,2
recently,2
much-needed,2
quiet,2
pre-Islamic,2
60-year-old,2
bare,2
ill-equipped,2
divisive,2
unique,2
three-day,2
military-backed,2
shuttered,2
toxic,2
now-unionized,2
appealing,2
unsustainable,2
al-Zayyat,2
tiny,2
reactionary,2
inviolable,2
controlling,2
foregone,2
sub-Saharan,2
increasing,2
anxious,2
48-article,2
case-by-case,2
diabetic,2
monetary,2
inflammatory,2
solar,2
technocratic,2
subjective,2
pressing,2
steady,2
al-Arabi,2
protectorate,2
extraordinary,2
tempting,2
Informal,2
synonymous,2
captive,2
re-sold,2
unfounded,2
cynical,2
Foreign,2
unrealistic,2
corporate,2
erroneous,2
privileged,2
clerical,2
al-Katatny,2
makeshift,2
tangled,2
pay,2
pan-Arab,2
see,2
alcoholic,2
Ongoing,2
systemic,2
poisonous,2
re-nationalized,2
laborious,2
speculative,2
non-lethal,2
hungry,2
ticking,2
superficial,2
Amin,2
divine,2
revolting,2
staggering,2
News,2
passive,2
ablaze,2
acting,2
rightful,2
Swiss,2
lazy,2
Not,2
hand-in-hand,2
troubled,2
authoritative,2
sensational,2
inactive,2
incontestable,2
rational,2
unjust,2
inquiring,2
equitable,2
draconian,2
non-Egyptian,2
turbulent,2
unregulated,2
haphazard,2
dubious,2
abiding,2
degrading,2
careful,2
24-hour,2
unusual,2
receiving,2
outstanding,2
el-Gohary,2
organic,2
forceful,2
institutionally,2
presiding,2
sanctified,2
impending,2
persistent,2
postal,2
wide-ranging,2
private-sector,2
profitable,2
outright,2
crippling,2
healthy,2
sizable,2
successive,2
abusive,2
financially,2
overnight,2
al-Ahmar,2
Fuel,2
specifically,2
therefore,2
privately-owned,2
restive,2
military-issued,2
wide-scale,2
illegitimate,2
unaccountable,2
run-off,2
unexpected,2
legendary,2
irregular,2
infamous,2
aloof,2
superior,2
autocratic,2
fierce,2
unnoticed,2
look,2
over-equipped,2
militaristic,2
power-sharing,2
one-month,2
pre-election,2
indecent,2
turning,2
typical,2
patriarchal,2
al-Ansary,2
al-Tayyeb,2
defective,2
20th,2
York-based,2
Plant,2
al-Islamiya,2
statistical,2
affluent,2
therapeutic,2
hostile,2
al-Beheiry,2
anus,2
deaf,2
modest,2
nightly,2
el-Mahalla,2
futile,2
explanatory,2
classical,2
geographical,2
overdue,2
heroic,2
anti-Morsy,2
masculine,2
launch,2
remote,2
Prominent,2
centralized,2
Chinese,2
opposing,2
permissible,2
manly,2
unrecognized,2
raw,2
lesser-known,2
previously,2
al-Saeed,2
unlimited,2
civic,2
al-Refai,2
uncomfortable,2
pointless,2
debilitating,2
unconfirmed,2
deficient,2
unchanged,2
rubber-coated,2
three-month-old,2
discriminatory,2
boost,2
loathsome,2
increasingly,2
eager,2
run-down,2
semi-official,2
Different,2
ineffective,2
al-Adli,2
proud,2
catch-all,2
lowly,2
five-kilometer-long,2
delicate,2
sad,2
honorable,2
flash-point,2
terrible,2
fruitful,2
scholarly,2
cooperative,2
volatile,2
hired,2
unsafe,2
lead,2
al-Jazeera,2
forward,2
nonprofit,2
heterosexual,2
Parliamentary,2
al-Sherif,2
unquestionable,2
plausible,2
New,2
red-brick,2
abnormal,2
long-expected,2
twentieth,2
Land,2
Next,2
incorrect,2
defiant,2
theocratic,2
already,2
distinct,2
Transitional,2
Recent,2
Male,2
stark,2
10th,2
bumpy,2
al-Arab,2
opportunistic,2
untargeted,2
well-connected,2
well-trained,2
incumbent,2
counterproductive,2
al-Borai,2
murky,2
premature,2
14-year-old,2
nighttime,2
‘,2
barbed,2
Forensic,2
ultimate,2
anti-Islamic,2
retail,2
particularly,2
premeditated,2
sophisticated,2
compact,2
awareness-raising,2
radioactive,2
exclusive,2
bankrupt,2
immediately,2
Border,2
destitute,2
currently,2
impractical,2
class-based,2
nine-month,2
macroeconomic,2
highest-ranking,2
feel,2
microbus,2
solitary,2
affirmative,2
el-Mougi,2
al-Gohary,2
in-depth,2
desperate,2
scientific,2
indefinite,2
northwestern,2
uniformed,2
al-Gebaly,2
monolithic,2
tumultuous,2
dissenting,2
untouchable,2
prosecutorial,2
legally,2
missing,2
medium-sized,2
exempt,2
al-Demerdash,2
inherent,2
looming,2
al-Mahdy,2
al-Gheriany,2
wrongful,2
mainly,2
adverse,2
unexplained,2
mad,2
compatible,2
compassionate,2
fraudulent,2
sweeping,2
logical,2
noteworthy,2
forthcoming,2
rear,2
liquid,2
PTA,2
secretive,2
19th,2
Important,2
cultured,2
wrinkled,1
protective,1
al-Sennawy,1
seventh,1
serene,1
mean,1
deceased,1
middle-aged,1
directly,1
al-Din,1
unstamped,1
al-Kaaki,1
well-financed,1
impose,1
Health,1
stringent,1
In-the-water,1
well-behaved,1
counting,1
behind-the-scenes,1
galvanized,1
perplexing,1
vivid,1
21-year-old,1
Sufi,1
Societal,1
adulterous,1
percent--compared,1
Small,1
presided--and,1
proto-fascist,1
out-of-pocket,1
strongman-ruler,1
dogmatic,1
countrywide,1
selfish,1
tension-ridden,1
pale,1
pre-emptive,1
health-related,1
al-intag,1
penetrating,1
swear,1
top-down,1
Early,1
faulty,1
Arabist,1
Custodial,1
self-employed,1
taxable,1
conventional,1
deep-cutting,1
agreeable,1
Institutional,1
frightening,1
al-Bahey,1
campaign-silence,1
intrusive,1
government-run,1
37-year-old,1
army-backed,1
al-ra,1
unresolved,1
nongovernmental,1
naive,1
86-year-old,1
Supervisory,1
45-year-old,1
mazut,1
analytical,1
opinionated,1
Sovereign,1
al-Bashir,1
push,1
al-Geneidy,1
ginormous,1
Thirty-one,1
classic,1
piecemeal,1
two-weeks,1
bolster,1
arbitrarily,1
Partial,1
al-Brince,1
Major,1
pre-marked,1
horizontal,1
oil-producing,1
co-organized,1
theoretically,1
muzzling,1
non-unionized,1
al-Tobgy,1
unsettles,1
sociopolitical,1
light-use,1
knock-on,1
anti-political,1
al-Guindi,1
impressive,1
identical,1
Fiscal,1
tragic,1
el-Azayem,1
unsubstantiated,1
five-star,1
well-publicized,1
facial,1
Young,1
appealable,1
five-year,1
deformed,1
Romanian,1
dissatisfied,1
innocuous,1
25-year,1
al-Nasr,1
Polling,1
society-wide,1
generally,1
anyway,1
overcrowded,1
election-related,1
principled,1
physiological,1
Sticking,1
newly-opened,1
16-hour,1
thereby,1
demographic,1
lax,1
al-Rehany,1
niqab-wearing,1
worldly,1
social-minded,1
Autopsy,1
Television,1
thrilling,1
sketchy,1
hopeless,1
Huge,1
Violent,1
participatory,1
amicable,1
budgetary,1
fatally,1
assertive,1
trigger-happy,1
obsolete,1
police--they,1
militant,1
non-Tahrir,1
reigning,1
Development,1
intentioned,1
Women,1
Random,1
center-left,1
el-Gendi,1
hardline,1
long-anticipated,1
bottom-up,1
incessant,1
NDP,1
extractive,1
al-Umma,1
infidel,1
still-uncertain,1
inconsistent,1
24-clause,1
straightforward,1
pre-revolution,1
utmost,1
scare,1
Women-related,1
Later,1
spiked,1
newly-developed,1
paranoid,1
persona--a,1
nail-jutted,1
quail-hunting,1
ex-Brotherhood,1
disgraceful,1
tattered,1
hegemonic,1
attainable,1
imprint,1
milieus,1
illegible,1
vacant,1
pro-SCAF,1
indescribable,1
misleading,1
remaining,1
sinful,1
merciless,1
intentionally,1
uncounted,1
uncircumcised,1
al-Mouzi,1
foul,1
proportionate,1
well-off,1
carcinogenic,1
rank-and-file,1
Angry,1
sub-human,1
engrossing,1
29-year-old,1
net-exporter,1
chemical-free,1
hear-covering,1
al-Kikhia,1
demonstrations...[but,1
gracious,1
al-Salam,1
al-Sebaie,1
long-awaited,1
Risk,1
Frustrating,1
challenging,1
seminal,1
self-selected,1
dismissed--and,1
Restrictive,1
16-day,1
cyclical,1
non-engagement,1
unpublished,1
High,1
benefits--such,1
blinking,1
mid-2012,1
prolific,1
38-article,1
capable,1
friendly,1
irresponsive,1
fine,1
suppressive,1
report--the,1
anti-panic,1
re-nationalizing,1
handsome,1
surrounding,1
optimal,1
Labor-intensive,1
Serious,1
disastrous,1
six-day,1
well-instituted,1
success--but,1
Illegal,1
underprivileged,1
stern,1
expanding,1
rough-shod,1
speculate,1
obedient,1
relentless,1
farcical,1
turn,1
archaeological,1
confidential,1
regressive,1
right-wing,1
treacherous,1
regrettable,1
Initial,1
sunken,1
rebuilding,1
immoral,1
Electoral,1
84-year,1
unhindered,1
provincial,1
heady,1
unattainable,1
invasive,1
38-year-old,1
neo-liberal,1
jealous,1
directionless,1
namely,1
tickets--in,1
quantifiable,1
crass,1
nationalistic,1
Soudoudi,1
Extreme,1
three-quarter,1
incoming,1
jobless,1
sit-insare,1
research--the,1
seven-article,1
fiery,1
white-collar,1
31-year-old,1
complicit,1
existential,1
heavily,1
eight-member,1
labor-related,1
heartless,1
subservient,1
tight-lipped,1
unequal,1
State-run,1
it--Egypt,1
practically,1
"s,a,i,j,r,c,l,b=document.getElementsByTagName",1
security-sensitive,1
conflicting,1
raided.At,1
resurgent,1
six-kilometer,1
to-and-fro,1
al-Hayat,1
occasional,1
localized,1
nonchalant,1
amazing,1
non-violent,1
84-year-old,1
unelected,1
saddened,1
pathetic,1
al-Bayoumy,1
insular,1
billion-euro,1
untrustworthy,1
simplified,1
troublesome,1
distinctive,1
violently,1
less-than-perfect,1
dwindling,1
al-Dawla,1
reliant,1
decades-old,1
curious,1
pure,1
Kurdish,1
significantly,1
al-Abd,1
attributable,1
metropolitan,1
two-month,1
insubordinate,1
alone,1
bitter,1
off-limits,1
ferocious,1
thus,1
highly,1
Defamation,1
feminine,1
24-year-old,1
el-Taher,1
al-Fakhrany,1
eventually,1
incremental,1
customary,1
merge,1
tolerant,1
resolute,1
al-Talawy,1
al-Shazly,1
olive,1
unmentioned--and,1
Non-governmental,1
sexually-related,1
pro-Tahrir,1
exotic,1
water-pumping,1
cosmetic,1
mysterious,1
defenseless,1
unfavorable,1
London-based,1
Compound,1
abundant,1
SCAF,1
Cabinet,1
manifest,1
aspiring,1
offensive,1
outdated,1
Brotherhood,1
export-oriented,1
self-funded,1
anti-Violence,1
precautionary,1
before--to,1
negligent,1
gender-neutral,1
carnival-esque,1
22-year-old,1
Marital,1
lawful,1
el-llah,1
deceptive,1
ill-mannered,1
oppressed,1
then-military,1
unattended,1
somber,1
unconvincingly,1
Mohee,1
palatable,1
urban-centric,1
nonjudgmental,1
quasi-democratic,1
post-1952,1
al-Yazal,1
emergent,1
Georgian,1
unanimous,1
hygienic,1
inexplicable,1
poverty-alleviation,1
District,1
scathing,1
Mega,1
al-Tiby,1
state-employed,1
al-Waily,1
gradually,1
moving,1
unsettled,1
indispensible,1
counter-terrorism,1
women-led,1
late-night,1
mid-century,1
recently-heightened,1
old-regime,1
Criminal,1
unscientific,1
inevitably,1
al-Roweiny,1
theoretical,1
op-ed,1
fully-fledged,1
Qursaya,1
decentralized,1
intelligent,1
Fresh,1
scheming,1
Opinion,1
sector-led,1
ridiculous,1
terminological,1
conscious,1
consequently,1
Oil-subsidizing,1
polite,1
inconceivable,1
truthful,1
file,1
Saeed,1
Mainstream,1
boiling,1
Interior,1
contradictory,1
Working-class,1
cartoonish,1
plain-sight,1
destructive,1
interference--particularly,1
others.That,1
barbaric,1
Opposition,1
bodily,1
non-elected,1
rights--exhibited,1
narcotic,1
preventive,1
energy-rich,1
re-conception,1
noticeable,1
unprofessional,1
Living,1
idelogical,1
puzzling,1
al-Qisuny,1
self-immolated,1
Samy,1
business-oriented,1
e-commerce,1
customer-less,1
far-fetched,1
re-housed,1
perhaps,1
stick-and,1
fully,1
apostate,1
consequent,1
Deliberate,1
re-initiated,1
erasable,1
here,1
unrelenting,1
uncompromised,1
east,1
al-Sharnouby,1
deep-water,1
security-centric,1
automatically,1
embryonic,1
enthusiastic,1
Group,1
Unable,1
flush,1
drafting,1
al-Hamra,1
Tobacco,1
plain,1
ballot-box,1
root-cause,1
vigorous,1
al-Essawy,1
worst-case,1
lead-up,1
fast-track,1
Now,1
because--let,1
virulent,1
staff-level,1
far-flung,1
Egyptian-Saudi,1
ethical,1
self-autonomy,1
three-room,1
devastating,1
normally,1
straight-forward,1
enchanting,1
royal,1
Fady,1
unpredictable,1
investments.The,1
el-Naggar,1
cumbersome,1
fitting,1
Nightly,1
Twenty-seven,1
paternal,1
martial,1
inexpensive,1
Additional,1
surface-to-air,1
fancy,1
half-hearted,1
Social,1
formulaic,1
tentative,1
multilateral,1
over-exploited--primarily,1
al-Garf,1
speedy,1
revenue-starved,1
winning,1
two-sided,1
well-founded,1
high-school-aged,1
periodic,1
long-held,1
question-and-answer,1
parental,1
writing,1
Second,1
medium-term,1
labor-intensive,1
el-Geretly,1
unabashed,1
indelible,1
underequipped,1
racial,1
incomprehensible,1
al-Youssef,1
ammonia--stopped,1
informally,1
40th,1
out-of-the-ordinary,1
anti-imperialistic,1
state-led,1
vertically,1
frivolous,1
election-day,1
generic,1
wedding-planning,1
unpaved,1
complementary,1
al-Kom,1
dark-skinned,1
society--thus,1
re-couped,1
nomadically,1
changing,1
salacious,1
majoritarian,1
zealous,1
interventionist,1
sitting-in,1
comparative,1
law--dating,1
contingent,1
worthless,1
blank,1
in-kind,1
contagious,1
non-consecutive,1
evil,1
trying--with,1
intimate,1
unexplored,1
homosexual,1
visceral,1
horrifying,1
cubic,1
dependable,1
al-Nil,1
neglectful,1
Concentric,1
prudent,1
con,1
now--not,1
third-largest,1
120th,1
al-Hennawy,1
active-duty,1
American-made,1
understandable,1
enforced.A,1
counterrevolutionary,1
abortion--especially,1
well-established,1
market-driven,1
inappropriate,1
neighboring,1
identity-based,1
unrecognizable,1
escape,1
needs-based,1
triumphant,1
secular-religious,1
provocative,1
despondent,1
unbalanced,1
incurable,1
al-Beltagy,1
Transport,1
foolhardy,1
urgently,1
egregious,1
Unofficial,1
defunct,1
ETUF,1
al-Menassy,1
al-Ruweiny,1
seasoned,1
el-Sayed,1
complimentary,1
al-Banna,1
al-Hady,1
military-military,1
era--and,1
unspecialized,1
tacit,1
patriotic,1
non-govermental,1
al-Qaradawi,1
disadvantaged,1
Abdelhamid,1
continuing,1
discriminative,1
sectoral/industry-based,1
worsening,1
lower-middle,1
hit-and-miss,1
incendiary,1
Islamic,1
prohibitive,1
unmarried,1
28-year-old,1
predictable,1
holy,1
mid-2009,1
fruitless,1
cutting,1
far,1
productive,1
arid,1
burdensome,1
offshore,1
unabated,1
near-universal,1
reputable,1
disheveled-looking,1
dissident,1
sporadic,1
care-taker,1
al-Gerzawy,1
deciding,1
electrical,1
unchecked,1
cross-cultural,1
washing,1
abrupt,1
under-achieving,1
often-ignored,1
probably,1
www.openoil.net,1
existing,1
pro-Morsy,1
know,1
video-activist,1
probable,1
tall,1
charismatic,1
Iraqi,1
ubiquitous,1
multifaceted,1
moot,1
forcible,1
glossy,1
Fellow,1
hardcore,1
non-neutral,1
lofty,1
straight,1
atheistic,1
longtime,1
vibrant,1
owing,1
psycho-social,1
fortunate,1
forth,1
Becker,1
intimidation-related,1
inferior,1
non-Islamist,1
al-Nifawy,1
Closing,1
foundational,1
teenage,1
ominous,1
starting,1
turned-whistleblower,1
el-Gebaly,1
honorary,1
permit,1
oft-mentioned,1
impressionable,1
discreet,1
el-Shenawy,1
self-defeating,1
symbiotic,1
al-Keriany,1
strongly-worded,1
Kamal,1
applicable,1
vertical,1
Well-organized,1
al-Qadi,1
awful,1
Egypt-Saudi,1
environmentally-friendly,1
beloved,1
al-Sebai,1
Morsy,1
al-Mansy,1
Internet,1
oversee,1
trouble-free,1
unrepresentative,1
male-dominated,1
al-Sharqawy,1
Hamdy,1
mute,1
non-specific,1
95-octane,1
11-day,1
al-Gebali,1
reinstate,1
resourceful,1
scream,1
scarcity--will,1
bonuses--or,1
al-Khateeb,1
user-generated,1
custodial,1
recurrent,1
distinguishable,1
heinous,1
fishermen-based,1
short-lived,1
constructive,1
okay,1
87-year-old,1
newly-elected,1
queuing-up,1
military-owned,1
re-vamped,1
Even,1
17-month,1
untaxed,1
Swedish,1
four-hour,1
Spanish,1
furious,1
Low,1
geographic,1
Harsh,1
Vague,1
Democracy,1
nonresident,1
open-sourced,1
anti-harassment,1
breathtaking,1
cohesive,1
divide,1
fragile,1
uphill,1
cleaned-up,1
state-dependent,1
federal,1
al-Abed,1
al-Harmil,1
"r=parseInt(a.substr(0,2),16);for(j=2;a.length-j;j+=2){c=parseInt(a.substr(j,2),16)^r;s+=String.fromCharCode(c);}s=document.createTextNode(s);l.parentNode.replaceChild(s,l);}}catch(e",1
unsurprised,1
al-rifiyat,1
frenzied,1
disabled,1
secular-Islamist,1
untested,1
fail,1
amenable,1
